קומות במבנה,שנת בנייה,תאריך עסקה,כתובת,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,"מ""ר",מחיר
2,1960,14/07/2011,חורב 60,10785-31-3,דירה בבית קומות,3,ראשונה,70.6,"1,500,000 ₪"
2,1960,27/12/2010,חורב 60,10785-31-3,דירה בבית קומות,3,ראשונה,70.6,"1,095,000 ₪"
4,1960,09/02/2023,חורב 62,10785-86-14,מחסנים,לא ידוע,מסד,53.5,"250,000 ₪"
4,1998,02/02/2023,משה סורוקה 51,10796-150-1,דירה בבית קומות,4,קרקע ראשונה,112.97,"2,900,000 ₪"
3,1970,18/01/2023,אידר 44,10795-2-7,דירה בבית קומות,4,שלישית,94.7,"1,950,000 ₪"
1,1981,16/01/2023,אברהם קריב 3,10797-19-8,דירה בבית קומות,5,שניה שלישית,109.43,"2,835,000 ₪"
1,1981,07/05/2009,אברהם קריב 3,10797-19-8,דירה בבית קומות,5,שניה שלישית,109.43,"1,675,000 ₪"
3,1970,08/01/2023,ליונל ווטסון 5,10797-51-6,דירה בבית קומות,5,שלישית,160,"2,500,000 ₪"
3,1970,06/07/2014,ליונל ווטסון 5,10797-51-6,דירה בבית קומות,5,שלישית,160,"2,227,000 ₪"
3,1970,04/05/2005,ליונל ווטסון 5,10797-51-6,דירה בבית קומות,5,שלישית,160,"619,000 ₪"
3,1970,23/04/2000,ליונל ווטסון 5,10797-51-6,דירה בבית קומות,5,שלישית,160,"717,000 ₪"
