קומות במבנה,שנת בנייה,תאריך עסקה,כתובת,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,"מ""ר",מחיר
3,1970,27/05/2021,פרויד 47,10785-98-1,דירה בבית קומות,4,ראשונה,90.6,"1,270,000 ₪"
3,1970,09/08/2012,פרויד 47,10785-98-1,דירה בבית קומות,4,ראשונה,90.6,"850,000 ₪"
3,1970,17/12/2000,פרויד 47,10785-98-1,דירה בבית קומות,4,ראשונה,90.6,"728,000 ₪"
1,1990,23/05/2021,מארק שאגאל 6,10785-115-5,דירת גן,4,קרקע וראשונה,130,"2,338,000 ₪"
2,1990,25/04/2021,פרץ ברנשטיין 1,10794-97-8,דירה בבית קומות,5,שניה ושלישית,134.07,"1,750,000 ₪"
1,2002,21/04/2021,טוסקניני 1,10792-238-1,דירת גן,5,ראשונה,187,"2,175,000 ₪"
1,2002,21/04/2021,טוסקניני 1,10792-238-2,דירה בבית קומות,5,ראשונה,169,"2,300,000 ₪"
3,1970,12/04/2021,פרויד 24,10785-66-2,דירה בבית קומות,5,ראשונה,95.3,"1,625,000 ₪"
0,1993,11/04/2021,פרץ ברנשטיין 3,10794-98-4,דירה בבית קומות,5,קרקע שניה שלישית *,137.73,"1,820,000 ₪"
5,1980,29/03/2021,פרויד 18,10785-69-1,דירה בבית קומות,5,ראשונה,151.2,"2,250,000 ₪"
5,1980,24/09/2001,פרויד 18,10785-69-1,דירה בבית קומות,5,ראשונה,151.2,"1,461,000 ₪"
10,1980,24/03/2021,ראול ולנברג 9,10794-138-8,דירה בבית קומות,4,שניה,91.69,"1,190,000 ₪"
8,1980,18/03/2021,פרויד 42,10794-178-31,דירה בבית קומות,4,קומה 8,92.6,"1,450,000 ₪"
8,1980,21/09/2014,פרויד 42,10794-178-31,דירה בבית קומות,4,קומה 8,92.6,"1,365,000 ₪"
5,1990,11/03/2021,ראול ולנברג 42,10788-29-6,דירה בבית קומות,4,חמישית ושישית,119,"1,570,000 ₪"
3,1990,18/02/2021,אלברט שוויצר 33,10793-55-3,דירה בבית קומות,5,שניה ושלישית,119.7,"2,395,000 ₪"
3,1990,03/09/2018,אלברט שוויצר 33,10793-55-3,דירה בבית קומות,5,שניה ושלישית,119.7,"2,100,000 ₪"
4,1970,04/02/2021,פרויד 35,10785-93-12,דירה בבית קומות,4,שניה,78.6,"1,125,000 ₪"
2,1960,02/02/2021,פרויד 16,10785-70-2,דירה בבית קומות,3,קרקע,58.47,"922,200 ₪"
3,1989,31/01/2021,אלברט שוויצר 46,10792-135-2,דירה בבית קומות,4,ראשונה,117.81,"2,300,000 ₪"
1,1980,27/01/2021,סירני 8,10792-184-4,קוטג' דו משפחתי,5,ראשונה שניה ושלישית,134.12,"2,450,000 ₪"
4,1970,25/01/2021,פרויד 34,10785-42-8,דירה בבית קומות,4,רביעית,78.5,"1,340,000 ₪"
4,1970,27/12/1999,פרויד 34,10785-42-8,דירה בבית קומות,4,רביעית,78.5,"858,000 ₪"
1,1990,15/01/2021,מארק שאגאל 8,10794-96-2,דירת גן,5,קרקע ראשונה,107.12,"1,950,000 ₪"
4,1990,12/01/2021,מארק שאגאל 9,10794-88-8,דירה בבית קומות,6,שלשית ורביעית,140.15,"2,250,000 ₪"
4,1990,29/10/2009,מארק שאגאל 9,10794-88-8,דירה בבית קומות,6,שלשית ורביעית,140.15,"1,820,000 ₪"
10,1980,31/12/2020,ראול ולנברג 9,10794-138-30,דירה בבית קומות,4,שמינית,91.56,"1,280,000 ₪"
3,1960,24/12/2020,פרויד 22,10785-67-4,דירה בבית קומות,4,שניה,90.2,"1,490,000 ₪"
3,1960,17/06/2010,פרויד 22,10785-67-4,דירה בבית קומות,4,שניה,90.2,"820,000 ₪"
6,1970,22/12/2020,פרויד 12,10785-73-6,דירה בבית קומות,4,שניה,99.67,"1,310,000 ₪"
2,1990,15/12/2020,ראול ולנברג 22,10794-136-6,דירה בבית קומות,5,שלישית ורביעית,121.12,"2,000,000 ₪"
4,1970,08/12/2020,פרויד 31,10785-93-4,דירה בבית קומות,6,שניה,87.75,"1,280,000 ₪"
2,1995,27/11/2020,פרץ ברנשטיין 12,10794-118-4,דירה בבית קומות,3,ראשונה,77.07,"1,500,000 ₪"
2,1988,24/11/2020,אלברט שוויצר 21,10794-126-5,דירת גן,5,"ראשונה, שניה",115.5,"1,850,000 ₪"
3,1960,19/11/2020,פרויד 22,10785-67-3,דירה בבית קומות,4,שניה,89.6,"1,315,000 ₪"
